hashtag_H	 cluster_C_leader_user_id	 relative_frequency_H_C	 frequency_H_in_C	 frequency_H_overall	 count_H_in_C	 count_tweets_in_C	 count_H_entire_dataset	 count_tweets_entire_dataset
dubai	 711608180535640064	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
dubnation	 426361581	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
ducati	 938494109844729856	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
duda	 870244616003403781	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
dudley	 2530758806	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dukenation	 1471037967926018051	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dukeofedinburgh	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dumbanddumber	 1028022611324747776	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dumbernats	 935349971129311233	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
duplincountync	 1060440219097423872	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
durban	 832019161454817280	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
durham	 1028022611324747776	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
durhampartygate	 828578052942741505	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
dust	 853523328	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dutch	 39508140	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dutchshepherd	 4757894056	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dutton	 3453306553	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
duuuval	 614600545	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
dwhap	 1471037967926018051	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
dyddgwyldewi	 29447428	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
dyddgŵyldewihapus	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
dyk	 1263391922657337345	 1.21716062079281975009	 .00081806282722513089	 .00067210753720595295	 5	 6112	 7	 10415
eaeu	 870244616003403781	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eagles	 614600545	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
earlsford	 4757894056	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
earlymedieval	 18218403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
earnings	 3231054096	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
earth	 950215424981028864	 1.42002072425828971196	 .00081806282722513089	 .00057609217474795967	 5	 6112	 6	 10415
earthday	 832019161454817280	 .91755185259766411587	 .00229057591623036649	 .00249639942390782525	 14	 6112	 26	 10415
earthday2022	 2332033299	 .37867219313554391405	 .00032722513089005235	 .00086413826212193951	 2	 6112	 9	 10415
earthmonth	 17531651	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
earthquake	 977710998	 1.02241492146596858783	 .00049083769633507853	 .00048007681228996639	 3	 6112	 5	 10415
eastenders	 29447428	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
easter	 29447428	 1.70402486910994766027	 .00163612565445026178	 .00096015362457993278	 10	 6112	 10	 10415
easter2022	 41186732	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
easteregg	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eastersunday	 77726331	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
eatshitlyle	 3453306553	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eaza	 2530758806	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ebola	 100256670	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
ecb	 3231054096	 1.51468877254217567937	 .00130890052356020942	 .00086413826212193951	 8	 6112	 9	 10415
economic	 1687521895	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
economiccrimebill	 711608180535640064	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
economy	 1387010761994682371	 .97372849663425579710	 .00065445026178010471	 .00067210753720595295	 4	 6112	 7	 10415
econtwitter	 3231054096	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ecosystems	 2530758806	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ecuador	 2530758806	 .42600621727748689645	 .00016361256544502617	 .00038406144983197311	 1	 6112	 4	 10415
ecw	 1687521895	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eddieredmayne	 1471037967926018051	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
edinbergtx	 1060440219097423872	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
edinburgh	 4757894056	 1.42002072425828971196	 .00163612565445026178	 .00115218434949591934	 10	 6112	 12	 10415
edinburgtx	 1060440219097423872	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
edm829	 4757894056	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
eds	 139109800	 1.02241492146596858783	 .00049083769633507853	 .00048007681228996639	 3	 6112	 5	 10415
education	 45379403	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
edutwitter	 1475643712596168706	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
edwardcolston	 828578052942741505	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eebaftas	 29447428	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
eebbaftas	 614600545	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eeeeeeservatives	 631283641	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eeeeeewaffle	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ego	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
egypt	 3231054096	 1.36321989528795812405	 .00065445026178010471	 .00048007681228996639	 4	 6112	 5	 10415
eiger	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elastomericrespirators	 1475643712596168706	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elbit	 1387010761994682371	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
elbitoutofoldham	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elclásico	 195578878	 1.70402486910994764047	 .00098167539267015706	 .00057609217474795967	 6	 6112	 6	 10415
eldenring	 870970040878862337	 .52431534434152235288	 .00065445026178010471	 .00124819971195391262	 4	 6112	 13	 10415
elderly	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
election	 77726331	 .68160994764397905161	 .00032722513089005235	 .00048007681228996639	 2	 6112	 5	 10415
election2022	 3453306553	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
election22	 3453306553	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
electionbill	 711608180535640064	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
electionfraud	 1155192156	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elections2022	 3453306553	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
electionsbill	 711608180535640064	 .97372849663425579710	 .00065445026178010471	 .00067210753720595295	 4	 6112	 7	 10415
electricavenue	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elephants	 2530758806	 1.70402486910994764047	 .00098167539267015706	 .00057609217474795967	 6	 6112	 6	 10415
elizabethvargas	 1028022611324747776	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elizebethsmithfriedman	 1060440219097423872	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
elliston	 631283641	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elon	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
elonmusk	 936620120255934466	 .78647301651228352532	 .00098167539267015706	 .00124819971195391262	 6	 6112	 13	 10415
elxn22	 302984766	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
embargo	 192374137	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
embarrasing	 527445533	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
embarrrrrrrring	 631283641	 .85201243455497381895	 .00032722513089005235	 .00038406144983197311	 2	 6112	 4	 10415
embracemlk	 1308267623327518725	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
emeraldfire	 2530758806	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
emergemen	 935349971129311233	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
emergenciesact	 86010091	 1.27801865183246072481	 .00098167539267015706	 .00076812289966394623	 6	 6112	 8	 10415
emigrants	 302984766	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
emilyblunt	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eminem	 18218403	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
emirati	 45379403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
emmetttillantilynchingact	 826615125297680384	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
empathy	 631283641	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
empire	 2332033299	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
empireoflies	 77726331	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
empty	 45379403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endangeredspecies	 2530758806	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endanimaltesting	 1060440219097423872	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
endcitizensunited	 4213849704	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endcovid	 3040987923	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
enddaylightsavingtime	 1028022611324747776	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endemic	 45379403	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
endemicity	 2676799425	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endgunviolence	 1417952253449842692	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
endisraeliapartheid	 578601744	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
endmalaria	 3040987923	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endmmmmmmle42	 2530758806	 1.27801865183246074145	 .00049083769633507853	 .00038406144983197311	 3	 6112	 4	 10415
endometriosis	 2574271742	 1.13601657940663176846	 .00032722513089005235	 .00028804608737397983	 2	 6112	 3	 10415
endothelialdysfunction	 967871677399994368	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endracism	 826615125297680384	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endspeciesism	 17531651	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endthefilibuster	 1155192156	 1.13601657940663176846	 .00032722513089005235	 .00028804608737397983	 2	 6112	 3	 10415
endthemandates	 86010091	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endthepandemic	 45379403	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
endurance	 2332033299	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
endurance22	 2332033299	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
endviolence	 1687521895	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
energy	 4757894056	 1.09544455871353777360	 .00147251308900523560	 .00134421507441190590	 9	 6112	 14	 10415
energycrisis	 631283641	 1.13601657940663176846	 .00032722513089005235	 .00028804608737397983	 2	 6112	 3	 10415
energyprices	 29447428	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
enerhodar	 578601744	 1.70402486910994764121	 .00114528795811518324	 .00067210753720595295	 7	 6112	 7	 10415
engineering	 118166719	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
england	 4757894056	 1.66279846098631987854	 .01979712041884816753	 .01190590494479116658	 121	 6112	 124	 10415
englishbay	 18218403	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
englishriviera	 29447428	 1.13601657940663176610	 .00065445026178010471	 .00057609217474795967	 4	 6112	 6	 10415
enjoylyrics	 1471037967926018051	 1.70402486910994764947	 .00179973821989528795	 .00105616898703792606	 11	 6112	 11	 10415
enslavement	 1387010761994682371	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
environment	 348764745	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
environmental	 2530758806	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
epidemiologist	 527445533	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
epidemiology	 1475643712596168706	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
epitwitter	 118166719	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
epluribusone	 59028892	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
epsb	 118166719	 1.36321989528795812405	 .00065445026178010471	 .00048007681228996639	 4	 6112	 5	 10415
epstein	 853523328	 1.27801865183246074145	 .00049083769633507853	 .00038406144983197311	 3	 6112	 4	 10415
equality	 45379403	 1.27801865183246074145	 .00049083769633507853	 .00038406144983197311	 3	 6112	 4	 10415
equalityact	 1353306974939738113	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
equalityactnow	 1353306974939738113	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
equalpay	 1308267623327518725	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
equalpayday	 838381908656603144	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
erbil	 192374137	 1.32535267597440371655	 .00114528795811518324	 .00086413826212193951	 7	 6112	 9	 10415
ercot	 1155192156	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
erg	 527445533	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ericfromm	 1373739644	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ericgreitens	 4213849704	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ericsson	 3231054096	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
erinotoole	 832019161454817280	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
eritrea	 3231054096	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
erlangen	 139109800	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
esa	 42091962	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
esgdivestrussia	 578601744	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
esprior	 2332033299	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
essencefest	 1471037967926018051	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
estelleharris	 853523328	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
estimates	 2574271742	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
estonia	 936620120255934466	 .91755185259766411554	 .00114528795811518324	 .00124819971195391262	 7	 6112	 13	 10415
esuuuuuu	 4757894056	 1.21716062079281975009	 .00081806282722513089	 .00067210753720595295	 5	 6112	 7	 10415
eth	 1387010761994682371	 1.44186719693918646843	 .00179973821989528795	 .00124819971195391262	 11	 6112	 13	 10415
ethiopia	 885212127866257410	 1.13601657940663176610	 .00065445026178010471	 .00057609217474795967	 4	 6112	 6	 10415
ettd	 1155192156	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
ettdt	 950215424981028864	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eu	 870244616003403781	 1.14413098354525056079	 .00768979057591623036	 .00672107537205952952	 47	 6112	 70	 10415
eua	 1501582959991734279	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
euchipsact	 3231054096	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
euco	 3040987923	 1.27801865183246074145	 .00049083769633507853	 .00038406144983197311	 3	 6112	 4	 10415
eudigitalcovidcertificate	 950215424981028864	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eufarm2fork	 832019161454817280	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
eugenics	 45379403	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
eunice	 1229752606714728454	 .28400414485165792850	 .00016361256544502617	 .00057609217474795967	 1	 6112	 6	 10415
euro	 3231054096	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
euromaidan	 829874722510880768	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
europe	 870244616003403781	 1.30307784108407760893	 .00212696335078534031	 .00163226116178588574	 13	 6112	 17	 10415
european	 870244616003403781	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
europeanparliament	 870244616003403781	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
europeanunion	 1308267623327518725	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
eurovision	 29447428	 1.13601657940663176846	 .00032722513089005235	 .00028804608737397983	 2	 6112	 3	 10415
eurozone	 3231054096	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
eusanctions	 1028022611324747776	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
euthanasia	 17531651	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
evangelicalchristiancult	 1353306974939738113	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
event	 39508140	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
everforward	 39508140	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
evergiven	 39508140	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
evergrande	 3231054096	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
evergreenco	 1060440219097423872	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
everynowandtheni	 59028892	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
everything	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
evusheld	 139109800	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
excessdeaths	 1028022611324747776	 1.70402486910994766394	 .00065445026178010471	 .00038406144983197311	 4	 6112	 4	 10415
excessmortality	 1028022611324747776	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
exclusive	 86010091	 1.70402486910994766027	 .00081806282722513089	 .00048007681228996639	 5	 6112	 5	 10415
exercise	 302984766	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
exeter	 631283641	 .85201243455497381895	 .00032722513089005235	 .00038406144983197311	 2	 6112	 4	 10415
exmouth	 2332033299	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
expandthemajority	 17531651	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
explorenl	 631283641	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
expropriated	 45379403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
extinction	 2530758806	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
extinctioncrisis	 2530758806	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
extremeweather	 29447428	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
extremism	 1687521895	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
extremismus	 1687521895	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
extremists	 1308267623327518725	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
ezralevant	 832019161454817280	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
facebook	 45379403	 1.21716062079281975009	 .00081806282722513089	 .00067210753720595295	 5	 6112	 7	 10415
facebookdown	 45379403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
facemasks	 29447428	 .68160994764397905161	 .00032722513089005235	 .00048007681228996639	 2	 6112	 5	 10415
facialrecognition	 2332033299	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fact	 1475643712596168706	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
factcheck	 139109800	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
fafo	 4213849704	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
fairwarning	 139109800	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
faith	 1471037967926018051	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fake	 86010091	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
fakenews	 86010091	 1.02241492146596858783	 .00049083769633507853	 .00048007681228996639	 3	 6112	 5	 10415
fakenewshat	 936620120255934466	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
fakephoto	 18218403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fakewars	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
falcons	 614600545	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
falkland	 1387010761994682371	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
falklands	 853523328	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fallonflashback	 1921951394	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fallontonight	 614600545	 1.70402486910994767005	 .00049083769633507853	 .00028804608737397983	 3	 6112	 3	 10415
fallujah	 45379403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
families	 1475643712596168706	 .56800828970331586687	 .00016361256544502617	 .00028804608737397983	 1	 6112	 3	 10415
family	 1471037967926018051	 1.13601657940663175374	 .00098167539267015706	 .00086413826212193951	 6	 6112	 9	 10415
faniwillis	 4213849704	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fao	 3231054096	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
far	 45379403	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
farage	 631283641	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
farming	 2332033299	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fart	 1028022611324747776	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
faruvc	 3040987923	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fascism	 45379403	 1.70402486910994764121	 .00114528795811518324	 .00067210753720595295	 7	 6112	 7	 10415
fascist	 45379403	 .85201243455497381510	 .00016361256544502617	 .00019203072491598655	 1	 6112	 2	 10415
fascists	 940778288871542786	 1.70402486910994768227	 .00032722513089005235	 .00019203072491598655	 2	 6112	 2	 10415
fascisttories	 631283641	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fashion	 2530758806	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fastfood	 614600545	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
fatalfruit	 940778288871542786	 1.70402486910994771893	 .00016361256544502617	 .00009601536245799327	 1	 6112	 1	 10415
