hashtag_H                                  cluster_C_leader_user_id  relative_frequency_H_C  frequency_H_in_C       frequency_H_overall    count_H_in_C  count_tweets_in_C  count_H_entire_dataset  count_tweets_entire_dataset
fordfailedontario                          1487943911393968128       1.19030303030303031663  .00090909090909090909  .00076374745417515274  1             1100               3                       3928
fordfailedottawa                           1490367380945575937       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
forgery                                    1501061983273054208       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
franceelections2022                        1518398976722354176       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
fredvanvleet                               1479157876614651907       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
freedumbery                                1492386008523886595       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
freen95                                    1481533746096783362       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
freenazanin                                1479991468374827010       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
freenazaninnow                             1479991468374827010       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
freerats                                   1481533746096783362       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
freeshipment                               1500535548703772673       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
freethemall                                1481577687743303680       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
freetherefugees                            1481577687743303680       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
freshvoicesrise                            1503344895083401224       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
friendlyjordies                            1501323024267579393       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
friends                                    1515732394996903939       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
fuhrerdutts                                1488058612937211909       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
fullmoon                                   1504944667422609415       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
gaffe                                      1515572434685988864       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gaza                                       1504928141692788737       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
ge2024                                     1514531201683443717       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
genocide                                   1515732394996903939       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
genocideofukrainians                       1510365221134741507       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
georgia                                    1497605784213069824       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gerryharvey                                1497776151615664136       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
getboosted                                 1494697722485501953       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
getmaskednow                               1502201639863832577       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
getvaccinatednow                           1487443271358074889       .59515151515151515441   .00090909090909090909  .00152749490835030549  1             1100               6                       3928
ghoststory                                 1504885460585304072       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
ginger                                     1510562148002451458       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
glorytoukraine                             1510400725917978627       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
god                                        1495800014576451586       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
godslaw                                    1513578377235644416       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
goldsteinvotes                             1496772099137945605       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
goodhealth                                 1510562148002451458       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gop                                        1506435813143425034       .59515151515151515441   .00090909090909090909  .00152749490835030549  1             1100               6                       3928
gopseditioustraitors                       1480966947143667714       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
goptherussianparty                         1498175116361883652       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
goptherussianpartyoftraitors               1509581015173500930       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
goptraitorstodemocracy                     1496552387946942467       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
goptreason                                 1509683972590112789       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gottaloveher                               1489615948592164869       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gqp                                        1498867998286921743       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
grammmmmmude                               1512954486645530625       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gregpearson                                1514894730408169474       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
grifter                                    1510634257219162120       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
gutlessscomo                               1513842303718551552       .29757575757575757623   .00090909090909090909  .00305498981670061099  1             1100               12                      3928
hailtothechief                             1513617882122719232       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
hamas                                      1504928141692788737       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
happynewyear                               1477266328784416771       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
happynewyear2022                           1477266328784416771       1.19030303030303031663  .00090909090909090909  .00076374745417515274  1             1100               3                       3928
hauntedhouse                               1504885460585304072       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
hd108                                      1501188261347221512       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
healthcare                                 1501247486987579395       1.78545454545454546325  .00181818181818181818  .00101832993890020366  2             1100               4                       3928
hepammmmmmis                               1518952313423073285       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
hitler                                     1504509648405213184       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
honorourrealheroes                         1479266193097707521       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
